"ID" "order" "style" "para" "spp" "time" "mtOXPHOS" "nucOXPHOS" "nucMTrRNAprotein" "nucMTGO" "nucMTcor" "nucCytosolicrRNAprotein" "nucControlSingle" "nucControl" "mtOXPHOS_rate" "nucOXPHOS_rate" "nucMTrRNAprotein_rate" "nucMTGO_rate" "nucMTcor_rate" "nucCytosolicrRNAprotein_rate" "nucControlSingle_rate" "nucControl_rate" "mtOXPHOS_rateControlSingle" "nucOXPHOS_rateControlSingle" "nucMTrRNAprotein_rateControlSingle" "nucMTGO_rateControlSingle" "nucMTcor_rateControlSingle" "nucCytosolicrRNAprotein_rateControlSingle" "nucControlSingle_rateControlSingle" "nucControl_rateControlSingle" "mtOXPHOS_rateControl" "nucOXPHOS_rateControl" "nucMTrRNAprotein_rateControl" "nucMTGO_rateControl" "nucCytosolicrRNAprotein_rateControl" "nucControlSingle_rateControl" "nucControlRandom_rateControl" "hd"
"46" 42 "Hymenoptera" "Hymenoptera" "pollinator/simple_eusociality" "LALBI" 45.641976 0.328390659988889 0.244011015727373 0.196251804532163 0.133425099105562 0.113975192782328 0.0436972068920371 0.0624876518692749 0.0800741244559382 0.00719492644202979 0.00534619745050856 0.00429980955540056 0.00292329804269565 0.00249715728307486 0.000957390777560487 0.00136908296584869 0.00175439653304971 5.25528884772126 3.90494775252313 3.14064937089851 2.13522344198001 1.82396344514218 0.699293469747468 1 1.28143916534829 4.10108336769377 3.04731419026184 2.4508766828934 1.66626984699634 0.545709455943936 0.780372589695433 1 "HD"
"47" 75 "Diptera" "Diploids" NA "LCUP2" 74.112753 0.0248561126230468 0.0927048772636906 0.0653936107071569 0.103118555478039 0.0940942501090328 0.0202670099421891 0.0586610823554092 0.0729463511777519 0.000335382395295001 0.0012508626857201 0.000882353010245847 0.00139137397146803 0.001269609430229 0.000273461841880157 0.000791511311898091 0.000984261793348196 0.423724070968404 1.58034720024463 1.11476993061528 1.75786997678079 1.60403194640946 0.345493283253753 1 1.24352208054725 0.340745112287779 1.27086380287606 0.896461709891549 1.41362184417922 0.277834457995075 0.804167465655231 1 "D"
"48" 56 "Coleoptera" "Diploids" NA "LDECE" 104.531206 0.190769201617951 0.170777219056941 0.199042973661113 0.174751404129055 0.191952752848627 0.196198622953116 0.134501839262768 0.171221148192661 0.00182499761475966 0.00163374388942706 0.00190414883055222 0.00167176301523829 0.00183632008271891 0.0018769382891566 0.00128671469898442 0.00163799074692261 1.41833898081689 1.26970173785731 1.47985317339977 1.29924917820383 1.4271384978879 1.45870587367816 1 1.27300228109265 1.11416845192099 0.997407276259937 1.16249059045642 1.02061810689659 1.14587844448018 0.785544546818622 1 "D"
"49" 14 "Odonata" "Diploids" NA "LFULV" 355.768668 0.260414549799138 0.217507444737235 0.330285431823664 0.283707220003827 0.255049343275758 0.127515648628743 0.240995025130643 0.284857327061169 0.000731977189737062 0.000611373244192586 0.000928371330956171 0.00079744858252618 0.000716896585383843 0.000358422930680177 0.000677392493513912 0.000800681320990214 1.08058060392727 0.902539148346836 1.37050726107154 1.17723268291547 1.05831787663457 0.529121497672481 1 1.18200500988246 0.914192913644864 0.763566263087656 1.15947669393366 0.995962515448672 0.447647423867601 0.846020102824642 1 "D"
"50" 7 "Araneae" "Diploids" NA "LHESP" 86.575583 0.223255417425471 0.20260847320428 0.173747330846046 0.15693039623592 0.132436679520267 0.104117859305873 0.182244349519756 0.195373313982956 0.00257873420760529 0.00234024959675155 0.00200688606215965 0.00181264036346045 0.00152972321907745 0.00120262383108495 0.00210503173302057 0.0022566791607162 1.22503341263411 1.11174076857904 0.953375681078173 0.861098830495747 0.726698412703931 0.57130912195764 1 1.07204044733237 1.14271193375441 1.03703248449763 0.889309431794781 0.803233527837944 0.532917506404974 0.932800625655839 1 "D"
"51" 34 "Hymenoptera" "Hymenoptera" "eusociality" "LHUMI" 52.485009 0.525801054046057 0.107354161292271 0.116536552876239 0.0794005419965183 0.0729328772362451 0.0304355678033457 0.0509919324307934 0.0700083147134568 0.0100181187745639 0.00204542522403437 0.00222037787735235 0.00151282325199789 0.0013895944504124 0.000579890684659037 0.000971552323269934 0.0013338725866172 10.3114557338983 2.10531658979531 2.28539196929638 1.55711968955641 1.43028266942482 0.596870256773521 1 1.37292923362872 7.5105515137474 1.53344873007828 1.6646101731376 1.13415873987974 0.434742186380548 0.728369660653921 1 "HD"
"52" 68 "Diptera" "Diploids" NA "LLONG" 298.053853 0.218612830859518 0.198030178470134 0.309914284339917 0.263723784719401 0.228418255682477 0.180648037956046 0.237154221364823 0.253826085669672 0.000733467555138494 0.000664410731406093 0.0010397929140004 0.000884819243451958 0.000766365720098498 0.000606091939888615 0.000795675744426035 0.000851611489383001 0.921817160164389 0.835027001967201 1.30680484014309 1.11203495852475 0.963163355760355 0.761732331461005 1 1.07029967338933 0.861270149924699 0.780180563190221 1.22097097909487 1.03899401837922 0.711700050368899 0.934317766194663 1 "D"
"53" 57 "Trichoptera" "Diploids" NA "LLUNA" 281.087029 0.482046812344465 0.435580866392838 0.363578043197944 0.333727152548118 0.345199684653818 0.293609717744175 0.326150371953719 0.322700030481901 0.00171493794665447 0.00154962990623391 0.0012934714365562 0.00118727339975591 0.00122808827530002 0.00104455093068053 0.00116031811611527 0.00114804312255156 1.47798946068002 1.33552159938866 1.11475587478262 1.02323094267534 1.05840653372857 0.900228063470792 1 0.989421010158138 1.49379227397222 1.34980113185105 1.12667495771537 1.03417143174653 0.909853393275841 1.01069210147475 1 "D"
"54" 5 "Araneae" "Diploids" NA "LRECL" 251.806412 0.690863409685704 0.420162828295005 0.378225054456795 0.382437975978566 0.498239136962466 0.335613380171155 0.399830695627126 0.391095832281364 0.00274362914033223 0.00166859463568785 0.00150204695524908 0.00151877775049893 0.00197865945114402 0.00133282301076255 0.0015878495406508 0.00155316073635712 1.7278898724924 1.05085185527336 0.945963025333903 0.956499788938716 1.24612527855318 0.839388730884587 1 0.97815359490581 1.76648113495794 1.0743219272987 0.967090475627187 0.977862570786565 0.858135915725398 1.02233432991298 1 "D"
"55" 69 "Diptera" "Diploids" NA "MDEST" 278.621951 0.742664319907988 0.448074977769042 0.548350353667857 0.34826522803563 0.30759512071991 0.160657679433267 0.257935330927053 0.301266334715266 0.00266549106142749 0.00160818261504831 0.00196808023093578 0.00124995617461465 0.00110398739085676 0.000576615298459621 0.000925753803680217 0.00108127279144372 2.87926557885171 1.73716014847056 2.12592184132749 1.35020366067696 1.19252806358235 0.622860307100398 1 1.16799173510847 2.46514208303393 1.48730517199185 1.8201514423645 1.15600446483602 0.533274584380988 0.856170441914241 1 "D"
"56" 76 "Diptera" "Diploids" NA "MDOME" 74.112753 0.0236681198168838 0.0852102479306788 0.0785748844732643 0.107569907830243 0.0367899849483405 0.0441013194020097 0.0640212051302901 0.082921171796408 0.000319352862480818 0.00114973799354989 0.001060207336695 0.00145143586597361 0.000496405590929007 0.000595057093642301 0.000863835204317536 0.00111885159354974 0.369691882068084 1.33096913369979 1.22732591980041 1.68022310125726 0.574653114908863 0.688854877259163 1 1.29521416580107 0.285429152822332 1.02760544846003 0.947585312303414 1.29725503752351 0.531846311944184 0.772073087527972 1 "D"
"57" 2 "Mesostigmata" "Other haplodiploids" "MOCCI(predatorymite)" "MOCCI" 391.827067 1.26394874111961 0.441904621546609 0.635991497527045 0.481632319321194 0.601821080080001 0.452655172391249 0.569073653407477 0.647472199302847 0.00322578210534805 0.0011278052456407 0.00162314334840744 0.00122919614259623 0.00153593544388806 0.00115524222422145 0.00145235922001141 0.00165244377898694 2.22106353641815 0.776533264017038 1.11759083155384 0.846344434393149 1.05754514635573 0.795424581125586 1 1.13776520038476 1.95212820331211 0.682507483753621 0.982268425133676 0.743865635991448 0.699111363976147 0.878915965844118 1 "HD"
"58" 48 "Hymenoptera" "Hymenoptera" "pollinator/eusociality" "MQUAD" 23.417813 0.309983292165915 0.153588253654417 0.124762708218545 0.0795280615002565 0.0685165754858459 0.045699691821721 0.0435315218937675 0.0542005134054682 0.0132370726577206 0.00655860791331868 0.00532768402491492 0.00339604990014467 0.00292583152345806 0.00195149272998811 0.00185890637583311 0.00231449936872705 7.12089260105321 3.52820776698842 2.86603139037984 1.8269074463864 1.57395313798242 1.04980689471975 1 1.24508657284569 5.71919475830355 2.83370477518248 2.30187318125953 1.46729350892519 0.843159759020114 0.803157002741153 1 "HD"
"59" 43 "Hymenoptera" "Hymenoptera" "pollinator/solitary" "MROTU" 53.62447 0.48614616646928 0.194081119069752 0.217707875287992 0.117508036155178 0.108013169962152 0.0398376813400018 0.0582450221135387 0.0685704403566927 0.0090657523788912 0.0036192640984564 0.0040598606436202 0.00219131370725301 0.00201425151543972 0.00074290116694863 0.00108616499358481 0.0012787154885949 8.34657021026829 3.33214946148401 3.73779367554549 2.01747774987734 1.85446182424996 0.683967142502668 1 1.17727554850999 7.089733767793 2.83039044317307 3.17495227032975 1.71368355728678 0.580974558902822 0.849418813858526 1 "HD"
"60" 60 "Lepidoptera" "Diploids" NA "MSEXT" 80.077648 0.0632504123894459 0.135550350477442 0.100675770143394 0.0894749619517764 0.0698928453710682 0.0304195090823437 0.0701734196113541 0.0893964823051183 0.000789863513342024 0.0016927364110075 0.00125722686239978 0.00111735252203931 0.000872813414438299 0.000379875156702201 0.000876317191675686 0.00111637247768714 0.901344308710473 1.93164806885811 1.4346710008002 1.27505489182829 0.996001702042742 0.433490476177704 1 1.27393652468739 0.707526859653901 1.51628282212265 1.12617149520245 1.0008778829394 0.340276354258763 0.78496846634128 1 "D"
"61" 30 "Hymenoptera" "Hymenoptera" "parasitic/wasp-waist" "NVITR" 114.571949 0.214162076340462 0.129009463167997 0.171915553481356 0.120161424480685 0.113024150079855 0.0496697852124723 0.0616238599492697 0.088976790338072 0.00186923656453171 0.00112601264353107 0.00150050300253997 0.00104878572398803 0.000986490594480984 0.000433524834359519 0.000537861671090798 0.000776601874321541 3.47531096748509 2.09349857789176 2.78975633176632 1.94991720057142 1.83409721774811 0.806015482531631 1 1.44386915086656 2.40694315367796 1.4499226447461 1.9321393009138 1.35048054693955 0.558233051830138 0.692583534595107 1 "HD"
"62" 29 "Hymenoptera" "Hymenoptera" "parasitic" "OABIE" 189.900759 0.643891762547456 0.226505610870683 0.296499741547669 0.203791135554839 0.210290946955239 0.0576813655960417 0.12150954348502 0.140029181316409 0.00339067503436074 0.00119275779656406 0.00156134047651526 0.00107314545043413 0.00110737286181799 0.000303744787012893 0.000639858124448149 0.000737380840675887 5.29910444957631 1.86409729124369 2.44013542511764 1.67716156040009 1.73065374886512 0.474706462897318 1 1.15241303111037 4.59826842158366 1.61756005956267 2.11741394729503 1.45534761853927 0.411923893675457 0.867744439714018 1 "HD"
"63" 26 "Hemiptera" "Diploids" NA "OFAS2" 108.538881 0.245312701274347 0.206914425970255 0.265149453428382 0.2454932530222 0.172083107103967 0.140067285564537 0.182376946910469 0.19860784857623 0.00226013663504 0.00190636225529407 0.00244289835112988 0.00226180011034203 0.0015854512734839 0.00129048028019136 0.00168029138710642 0.00182983136316128 1.34508612755084 1.13454265725718 1.45385399810727 1.34607611971219 0.943557341095553 0.768009816686413 1 1.08899645454493 1.23516116323163 1.04182401377173 1.33504015742163 1.23607024990241 0.705245470250266 0.918276635177732 1 "D"
"64" 52 "Coleoptera" "Diploids" NA "OTAUR" 216.361394 0.15836814296054 0.327134212157625 0.266323633739948 0.253842797557486 0.215448461487136 0.105026893879277 0.195743082614348 0.24685855491694 0.000731961187865798 0.00151198051606945 0.00123092030799149 0.00117323517317274 0.000995780520286054 0.000485423447952443 0.000904704295879828 0.00114095472557798 0.809061249293576 1.6712427728654 1.3605774987444 1.29681618459849 1.10066960532961 0.536554817041481 1 1.2611355232578 0.641533946489421 1.32518888100797 1.07885114141399 1.02829248774828 0.425453733676012 0.792936192469446 1 "D"
"65" 36 "Hymenoptera" "Hymenoptera" "eusociality" "PBARB" 40.093046 0.348742004942151 0.111784233430383 0.11206325608584 0.0781574637603787 0.0651632846701158 0.0201616729844521 0.0382008979868503 0.0543879324626386 0.00869831653454694 0.00278812024984041 0.0027950796276701 0.00194940199256446 0.00162530142185046 0.000502872068748583 0.00095280607980871 0.00135654278955604 9.12915725337652 2.92622004511156 2.93352413140694 2.04595880932648 1.70580504920451 0.527780079708918 1 1.4237343970647 6.4121210193404 2.05531316174176 2.06044339271071 1.43703686133074 0.370701221236936 0.70237819783078 1 "HD"
"66" 18 "Phthiraptera" "Other haplodiploids" "PHUMA(lice)" "PHUMA" 388.699345 2.71525355760157 0.564479663639138 0.788409583935611 0.443814524735246 0.502413617455022 0.222887287734681 0.362958714081291 0.381003359249422 0.00698548529224193 0.00145222694841212 0.00202832753406263 0.00114179385801447 0.00129255071797207 0.000573418223111956 0.000933777529471502 0.000980200672191568 7.48088818992631 1.55521727882448 2.17217428139508 1.22276861669685 1.38421698657026 0.614084409844921 1 1.04971542070234 7.12658692288338 1.48156085749786 2.06929824841645 1.1648572485281 0.585000846642848 0.95263914417007 1 "HD"
"67" 8 "Araneae" "Diploids" NA "PTEPI" 86.575583 0.234462052048529 0.174521733637359 0.192514515550926 0.180713232996184 0.327376165310707 0.133742056339854 0.137885423682338 0.16749855236217 0.00270817757067289 0.00201583087967607 0.00222365832120271 0.00208734641724774 0.0037813914035174 0.00154480110564031 0.00159265948786436 0.0019347089162792 1.70041216676162 1.26570110876567 1.39619192812174 1.31060432763737 2.37426231553612 0.969950650098958 1 1.21476620145183 1.39978554287185 1.04192980283199 1.14935032473992 1.07889429757841 0.798466938691346 0.823203673929064 1 "D"
"68" 21 "Hemiptera" "Diploids" NA "PVENU" 306.647247 0.801362880970106 0.503530798139223 0.521894557885769 0.446252446133234 0.484181612549687 0.362423055849721 0.440428521111407 0.468961486633521 0.00261330531680953 0.00164205223775977 0.00170193785527698 0.0014552631745402 0.00157895307160441 0.00118188915568422 0.00143627091200139 0.00152931908315329 1.8195072356983 1.14327472904929 1.18496993920554 1.01322331489144 1.09934209375876 0.822887343751395 1 1.06478455448369 1.70880318280027 1.07371460661698 1.11287296027704 0.951575894508298 0.772820511235166 0.939157124123475 1 "D"
"69" 58 "Lepidoptera" "Diploids" NA "PXYLO" 135.13553 0.0886523732709425 0.151673247778974 0.122999735892129 0.158159142595099 0.157092856422754 0.0559212273430613 0.130327630520262 0.164979688482592 0.000656025645298039 0.00112237875397369 0.000910195386010837 0.00117037423537022 0.00116248374075089 0.000413815873168672 0.000964421647809884 0.0012208461274588 0.680227001112859 1.1637842809963 0.943773284307553 1.21355035738573 1.20536877556698 0.429081900129898 1 1.26588420140841 0.537353258975857 0.919344976184617 0.745544721434648 0.958658269086181 0.338958255148857 0.789961671760664 1 "D"
"70" 38 "Hymenoptera" "Hymenoptera" "eusociality" "SINVI" 33.022181 0.154407327642473 0.102326167994078 0.0918234534034492 0.0814258221656431 0.060125799156823 0.0214036600947331 0.0309736393381783 0.0568115031657223 0.00467586703744592 0.0030987101667839 0.00278065986627138 0.00246579177085981 0.00182077008047479 0.000648160098654086 0.00093796467708109 0.00172040432961476 4.98512060389848 3.30365337043071 2.96456778620351 2.62887487248801 1.94119258961964 0.691028259903279 1 1.83418882571207 2.71788843875611 1.80115227184866 1.61628276469987 1.4332629419806 0.376748702323497 0.54520013751135 1 "HD"
"71" 9 "Centipedes" "Diploids" NA "SMARI" 568.334201 0.696147470615731 0.446726508534869 0.591112923179815 0.39372547891799 0.390790376195572 0.21141272452892 0.356475259496453 0.393734550946763 0.00122489104015004 0.000786027847257549 0.00104007980188371 0.00069277104602401 0.000687606650291264 0.000371986630677748 0.000627228238014226 0.00069278700851361 1.95286335326353 1.25317675388161 1.65821584368802 1.10449594587337 1.09626226725409 0.59306422787252 1 1.10452139512555 1.76806294733798 1.13458803008444 1.50129807444747 0.999976959022897 0.536942272453771 0.905369515170265 1 "D"
"72" 6 "Araneae" "Diploids" NA "SMIMO" 139.458735 0.349642199450259 0.126723733621396 0.150467895257291 0.152762461777606 0.144044475844623 0.0631886755280978 0.1035536659118 0.140606035918408 0.00250713732237897 0.000908682655277176 0.00107894206309337 0.00109539543562908 0.00103288242105898 0.000453099445711291 0.000742539833821094 0.00100822681288776 3.3764347825992 1.22374937193755 1.45304267050719 1.47520090604729 1.39101281037516 0.610202207442058 1 1.35780838544303 2.48667987235734 0.901268091328115 1.07013823606126 1.08645735426502 0.449402297101708 0.736480942908389 1 "D"
"73" 53 "Coleoptera" "Diploids" NA "TCAST" 164.868525 0.194550018389097 0.157987336668181 0.197676488744341 0.190058658537877 0.143733818398928 0.0672250824131525 0.128922567554683 0.1474613564633 0.00118003129092771 0.000958262571149836 0.00119899470650533 0.00115278922121658 0.000871808723944901 0.000407749644228045 0.000781971983765143 0.000894417879114889 1.50904548427162 1.22544361057012 1.53329624513176 1.47420782988411 1.11488485782726 0.521437663616486 1 1.14379785680853 1.31932882658323 1.07138127884712 1.34053079047553 1.28887094962522 0.455882707344303 0.874280358235882 1 "D"
"74" 32 "Hymenoptera" "Hymenoptera" "parasitic/wasp-waist" "TPRET" 107.287992 0.217925115324685 0.201627455193329 0.261796855501688 0.187974530520496 0.223735916671864 0.137204129655882 0.155142759096 0.18838410325472 0.00203121627371575 0.00187931054943529 0.00244013193481791 0.00175205563098334 0.00208537705386325 0.00127883957093616 0.0014460402902871 0.00175587313867073 1.40467474340737 1.29962530232278 1.68745777777287 1.21162296981054 1.44212928773182 0.884373401990241 1 1.21426294306234 1.15681265860327 1.07029973182346 1.38969717178155 0.997825863609786 0.728321165562277 0.823544855513773 1 "HD"
"75" 1 "Trombidiformes" "Other haplodiploids" "TURTI(spidermite)" "TURTI" 497.509444 3.69555275852866 0.774192469459402 1.03658787070224 0.661477167975905 0.698186447986773 0.392638068307641 0.6387841698848 0.712542379751051 0.00742810574371461 0.00155613622775652 0.00208355415802366 0.00132957710844159 0.0014033632052757 0.000789207266400436 0.0012839639077983 0.00143221880176219 5.78529170376142 1.21197817034042 1.62275134477609 1.03552529815383 1.09299272101982 0.614664681465808 1 1.11546655872758 5.18643222290837 1.0865212953788 1.45477363895801 0.928333790064547 0.551038197117232 0.896485862508247 1 "HD"
"76" 17 "Blattodea" "Diploids" NA "ZNEVA" 148.521245 0.236928806464489 0.123156704466199 0.135370850366587 0.126848212852976 0.105365837276485 0.0487620631274426 0.0804092617335247 0.0960868901885836 0.00159525195512931 0.000829219445785005 0.000911457821179637 0.000854074532252783 0.000709432763484342 0.00032831709111678 0.000541399055290202 0.000646957209310921 2.94653627401366 1.53162337038162 1.68352310975326 1.57753236528087 1.31036941522565 0.606423465110766 1 1.19497291875424 2.46577661114314 1.28172224352861 1.40883787685191 1.32014068312565 0.507478835372239 0.836839048237596 1 "D"
